Symbol,PN,Type,Date,Volatility,
NG,N/A,QMLE-Trade,2013-02-13,0.2505,0.015780017
NG,N/A,QMLE-Trade,2013-02-14,0.34427,0.021686972
NG,N/A,QMLE-Trade,2013-02-15,0.244261,0.015386997
NG,N/A,QMLE-Trade,2013-02-19,0.220838,0.013911486
NG,N/A,QMLE-Trade,2013-02-20,0.262236,0.016519315
NG,N/A,QMLE-Trade,2013-02-21,0.418793,0.026381479
NG,N/A,QMLE-Trade,2013-02-22,0.210126,0.013236694
NG,N/A,QMLE-Trade,2013-02-25,0.266439,0.016784079
NG,N/A,QMLE-Trade,2013-02-26,0.286056,0.018019834
NG,N/A,QMLE-Trade,2013-02-27,0.335911,0.021160404
NG,N/A,QMLE-Trade,2013-02-28,0.368217,0.023195491
NG,N/A,QMLE-Trade,2013-03-01,0.275621,0.017362491
NG,N/A,QMLE-Trade,2013-03-04,0.288577,0.018178642
NG,N/A,QMLE-Trade,2013-03-05,0.273684,0.017240471
NG,N/A,QMLE-Trade,2013-03-06,0.249842,0.015738567
NG,N/A,QMLE-Trade,2013-03-07,0.339709,0.021399656
NG,N/A,QMLE-Trade,2013-03-08,0.214496,0.013511978
NG,N/A,QMLE-Trade,2013-03-11,0.228272,0.014379784
NG,N/A,QMLE-Trade,2013-03-12,0.237584,0.014966385
NG,N/A,QMLE-Trade,2013-03-13,0.205092,0.012919582
NG,N/A,QMLE-Trade,2013-03-14,0.298076,0.018777023
NG,N/A,QMLE-Trade,2013-03-15,0.288249,0.01815798
NG,N/A,QMLE-Trade,2013-03-18,0.291142,0.018340222
NG,N/A,QMLE-Trade,2013-03-19,0.259966,0.016376319
NG,N/A,QMLE-Trade,2013-03-20,0.252798,0.015924777
NG,N/A,QMLE-Trade,2013-03-21,0.414121,0.026087171
NG,N/A,QMLE-Trade,2013-03-22,0.25521,0.016076719
NG,N/A,QMLE-Trade,2013-03-25,0.260942,0.016437801
NG,N/A,QMLE-Trade,2013-03-26,0.247264,0.015576168
NG,N/A,QMLE-Trade,2013-03-27,0.265014,0.016694313
NG,N/A,QMLE-Trade,2013-03-28,0.389099,0.024510933
NG,N/A,QMLE-Trade,2013-04-01,0.307209,0.019352348
NG,N/A,QMLE-Trade,2013-04-02,0.270148,0.017017724
NG,N/A,QMLE-Trade,2013-04-03,0.238504,0.01502434
NG,N/A,QMLE-Trade,2013-04-04,0.400483,0.025228058
NG,N/A,QMLE-Trade,2013-04-05,0.310497,0.019559472
NG,N/A,QMLE-Trade,2013-04-08,0.303461,0.019116246
NG,N/A,QMLE-Trade,2013-04-09,0.298524,0.018805244
NG,N/A,QMLE-Trade,2013-04-10,0.312571,0.019690122
NG,N/A,QMLE-Trade,2013-04-11,0.364323,0.022950192
NG,N/A,QMLE-Trade,2013-04-12,0.284908,0.017947517
NG,N/A,QMLE-Trade,2013-04-15,0.389844,0.024557864
NG,N/A,QMLE-Trade,2013-04-16,0.327114,0.020606245
NG,N/A,QMLE-Trade,2013-04-17,0.298482,0.018802599
NG,N/A,QMLE-Trade,2013-04-18,0.376588,0.023722814
NG,N/A,QMLE-Trade,2013-04-19,0.247823,0.015611382
NG,N/A,QMLE-Trade,2013-04-22,0.281155,0.0177111
NG,N/A,QMLE-Trade,2013-04-23,0.296386,0.018670563
NG,N/A,QMLE-Trade,2013-04-24,0.251711,0.015856303
NG,N/A,QMLE-Trade,2013-04-25,0.369985,0.023306864
NG,N/A,QMLE-Trade,2013-04-26,0.288727,0.018188091
NG,N/A,QMLE-Trade,2013-04-29,0.309991,0.019527597
NG,N/A,QMLE-Trade,2013-04-30,0.332216,0.020927641
NG,N/A,QMLE-Trade,2013-05-01,0.29689,0.018702312
NG,N/A,QMLE-Trade,2013-05-02,0.42079,0.026507278
NG,N/A,QMLE-Trade,2013-05-03,0.332804,0.020964681
NG,N/A,QMLE-Trade,2013-05-06,0.300441,0.018926004
NG,N/A,QMLE-Trade,2013-05-07,0.254254,0.016016497
NG,N/A,QMLE-Trade,2013-05-08,0.258394,0.016277292
NG,N/A,QMLE-Trade,2013-05-09,0.348863,0.021976303
NG,N/A,QMLE-Trade,2013-05-10,0.278432,0.017539567
NG,N/A,QMLE-Trade,2013-05-13,0.261808,0.016492354
NG,N/A,QMLE-Trade,2013-05-14,0.25795,0.016249323
NG,N/A,QMLE-Trade,2013-05-15,0.230779,0.014537711
NG,N/A,QMLE-Trade,2013-05-16,0.374767,0.023608102
NG,N/A,QMLE-Trade,2013-05-17,0.331777,0.020899986
NG,N/A,QMLE-Trade,2013-05-20,0.317306,0.019988399
NG,N/A,QMLE-Trade,2013-05-21,0.252255,0.015890571
NG,N/A,QMLE-Trade,2013-05-22,0.235177,0.014814758
NG,N/A,QMLE-Trade,2013-05-23,0.341964,0.021541707
NG,N/A,QMLE-Trade,2013-05-24,0.178675,0.011255467
NG,N/A,QMLE-Trade,2013-05-28,0.273466,0.017226739
NG,N/A,QMLE-Trade,2013-05-29,0.239103,0.015062073
NG,N/A,QMLE-Trade,2013-05-30,0.455569,0.02869815
NG,N/A,QMLE-Trade,2013-05-31,0.275289,0.017341577
NG,N/A,QMLE-Trade,2013-06-03,0.254353,0.016022733
NG,N/A,QMLE-Trade,2013-06-04,0.211951,0.013351658
NG,N/A,QMLE-Trade,2013-06-05,0.188988,0.011905125
NG,N/A,QMLE-Trade,2013-06-06,0.355522,0.022395781
NG,N/A,QMLE-Trade,2013-06-07,0.18455,0.011625557
NG,N/A,QMLE-Trade,2013-06-10,0.277721,0.017494779
NG,N/A,QMLE-Trade,2013-06-11,0.232445,0.014642659
NG,N/A,QMLE-Trade,2013-06-12,0.21012,0.013236316
NG,N/A,QMLE-Trade,2013-06-13,0.314464,0.01980937
NG,N/A,QMLE-Trade,2013-06-14,0.23512,0.014811168
NG,N/A,QMLE-Trade,2013-06-17,0.275465,0.017352664
NG,N/A,QMLE-Trade,2013-06-18,0.306647,0.019316945
NG,N/A,QMLE-Trade,2013-06-19,0.228765,0.01441084
NG,N/A,QMLE-Trade,2013-06-20,0.594023,0.037419932
NG,N/A,QMLE-Trade,2013-06-21,0.295119,0.01859075
NG,N/A,QMLE-Trade,2013-06-24,0.336777,0.021214957
NG,N/A,QMLE-Trade,2013-06-25,0.24119,0.015193542
NG,N/A,QMLE-Trade,2013-06-26,0.276955,0.017446525
NG,N/A,QMLE-Trade,2013-06-27,0.444182,0.027980836
NG,N/A,QMLE-Trade,2013-06-28,0.331357,0.020873529
NG,N/A,QMLE-Trade,2013-07-01,0.299363,0.018858096
NG,N/A,QMLE-Trade,2013-07-02,0.314145,0.019789275
NG,N/A,QMLE-Trade,2013-07-03,0.371511,0.023402993
NG,N/A,QMLE-Trade,2013-07-05,0.282443,0.017792237
NG,N/A,QMLE-Trade,2013-07-08,0.267825,0.016871389
NG,N/A,QMLE-Trade,2013-07-09,0.266704,0.016800773
NG,N/A,QMLE-Trade,2013-07-10,0.38172,0.0240461
NG,N/A,QMLE-Trade,2013-07-11,0.390677,0.024610338
NG,N/A,QMLE-Trade,2013-07-12,0.288409,0.018168059
NG,N/A,QMLE-Trade,2013-07-15,0.343721,0.021652388
NG,N/A,QMLE-Trade,2013-07-16,0.314566,0.019815795
NG,N/A,QMLE-Trade,2013-07-17,0.283406,0.0178529
NG,N/A,QMLE-Trade,2013-07-18,0.4503,0.028366234
NG,N/A,QMLE-Trade,2013-07-19,0.280037,0.017640673
NG,N/A,QMLE-Trade,2013-07-22,0.270733,0.017054576
NG,N/A,QMLE-Trade,2013-07-23,0.287691,0.01812283
NG,N/A,QMLE-Trade,2013-07-24,0.269359,0.016968022
NG,N/A,QMLE-Trade,2013-07-25,0.382283,0.024081565
NG,N/A,QMLE-Trade,2013-07-26,0.240216,0.015132186
NG,N/A,QMLE-Trade,2013-07-29,0.304189,0.019162106
NG,N/A,QMLE-Trade,2013-07-30,0.244753,0.01541799
NG,N/A,QMLE-Trade,2013-07-31,0.277508,0.017481361
NG,N/A,QMLE-Trade,2013-08-01,0.392503,0.024725365
NG,N/A,QMLE-Trade,2013-08-02,0.244456,0.015399281
NG,N/A,QMLE-Trade,2013-08-05,0.277584,0.017486148
NG,N/A,QMLE-Trade,2013-08-06,0.232029,0.014616453
NG,N/A,QMLE-Trade,2013-08-07,0.229647,0.014466401
NG,N/A,QMLE-Trade,2013-08-08,0.600525,0.037829519
NG,N/A,QMLE-Trade,2013-08-09,0.282183,0.017775858
NG,N/A,QMLE-Trade,2013-08-12,0.340634,0.021457925
NG,N/A,QMLE-Trade,2013-08-13,0.333185,0.020988682
NG,N/A,QMLE-Trade,2013-08-14,0.300164,0.018908555
NG,N/A,QMLE-Trade,2013-08-15,0.345307,0.021752296
NG,N/A,QMLE-Trade,2013-08-16,0.242557,0.015279655
NG,N/A,QMLE-Trade,2013-08-19,0.271461,0.017100436
NG,N/A,QMLE-Trade,2013-08-20,0.320696,0.020201949
NG,N/A,QMLE-Trade,2013-08-21,0.362784,0.022853244
NG,N/A,QMLE-Trade,2013-08-22,0.303982,0.019149066
NG,N/A,QMLE-Trade,2013-08-23,0.242626,0.015284001
NG,N/A,QMLE-Trade,2013-08-26,0.218069,0.013737056
NG,N/A,QMLE-Trade,2013-08-27,0.246313,0.015516261
NG,N/A,QMLE-Trade,2013-08-28,0.295264,0.018599884
NG,N/A,QMLE-Trade,2013-08-29,0.383479,0.024156906
NG,N/A,QMLE-Trade,2013-08-30,0.308001,0.019402239
NG,N/A,QMLE-Trade,2013-09-03,0.262487,0.016535127
NG,N/A,QMLE-Trade,2013-09-04,0.263531,0.016600893
NG,N/A,QMLE-Trade,2013-09-05,0.330943,0.020847449
NG,N/A,QMLE-Trade,2013-09-06,0.231334,0.014572672
NG,N/A,QMLE-Trade,2013-09-09,0.221816,0.013973095
NG,N/A,QMLE-Trade,2013-09-10,0.273617,0.017236251
NG,N/A,QMLE-Trade,2013-09-11,0.263888,0.016623381
NG,N/A,QMLE-Trade,2013-09-12,0.361043,0.022743571
NG,N/A,QMLE-Trade,2013-09-13,0.223279,0.014065255
NG,N/A,QMLE-Trade,2013-09-16,0.258802,0.016302994
NG,N/A,QMLE-Trade,2013-09-17,0.210392,0.01325345
NG,N/A,QMLE-Trade,2013-09-18,0.278699,0.017556387
NG,N/A,QMLE-Trade,2013-09-19,0.424451,0.0267379
NG,N/A,QMLE-Trade,2013-09-20,0.215361,0.013566468
NG,N/A,QMLE-Trade,2013-09-23,0.21113,0.01329994
NG,N/A,QMLE-Trade,2013-09-24,0.203567,0.012823516
NG,N/A,QMLE-Trade,2013-09-25,0.206365,0.012999773
NG,N/A,QMLE-Trade,2013-09-26,0.349242,0.022000178
NG,N/A,QMLE-Trade,2013-09-27,0.262382,0.016528512
NG,N/A,QMLE-Trade,2013-09-30,0.272404,0.017159839
NG,N/A,QMLE-Trade,2013-10-01,0.31285,0.019707698
NG,N/A,QMLE-Trade,2013-10-02,0.258836,0.016305135
NG,N/A,QMLE-Trade,2013-10-03,0.338078,0.021296912
NG,N/A,QMLE-Trade,2013-10-04,0.22079,0.013908463
NG,N/A,QMLE-Trade,2013-10-07,0.255391,0.016088121
NG,N/A,QMLE-Trade,2013-10-08,0.256808,0.016177383
NG,N/A,QMLE-Trade,2013-10-09,0.239932,0.015114295
NG,N/A,QMLE-Trade,2013-10-10,0.335513,0.021135332
NG,N/A,QMLE-Trade,2013-10-11,0.264166,0.016640894
NG,N/A,QMLE-Trade,2013-10-14,0.263705,0.016611854
NG,N/A,QMLE-Trade,2013-10-15,0.246164,0.015506874
NG,N/A,QMLE-Trade,2013-10-16,0.278098,0.017518527
NG,N/A,QMLE-Trade,2013-10-17,0.247018,0.015560671
NG,N/A,QMLE-Trade,2013-10-18,0.259365,0.016338459
NG,N/A,QMLE-Trade,2013-10-21,0.280263,0.01765491
NG,N/A,QMLE-Trade,2013-10-22,0.315158,0.019853088
NG,N/A,QMLE-Trade,2013-10-23,0.260621,0.01641758
NG,N/A,QMLE-Trade,2013-10-24,0.328494,0.020693177
NG,N/A,QMLE-Trade,2013-10-25,0.238703,0.015036876
NG,N/A,QMLE-Trade,2013-10-28,0.233467,0.014707039
NG,N/A,QMLE-Trade,2013-10-29,0.24005,0.015121729
NG,N/A,QMLE-Trade,2013-10-30,0.256536,0.016160249
NG,N/A,QMLE-Trade,2013-10-31,0.265145,0.016702565
NG,N/A,QMLE-Trade,2013-11-01,0.258991,0.016314899
NG,N/A,QMLE-Trade,2013-11-04,0.249852,0.015739197
NG,N/A,QMLE-Trade,2013-11-05,0.255262,0.016079995
NG,N/A,QMLE-Trade,2013-11-06,0.309053,0.019468509
NG,N/A,QMLE-Trade,2013-11-07,0.350179,0.022059204
NG,N/A,QMLE-Trade,2013-11-08,0.275813,0.017374586
NG,N/A,QMLE-Trade,2013-11-11,0.246478,0.015526655
NG,N/A,QMLE-Trade,2013-11-12,0.224316,0.01413058
NG,N/A,QMLE-Trade,2013-11-13,0.260649,0.016419344
NG,N/A,QMLE-Trade,2013-11-14,0.386157,0.024325605
NG,N/A,QMLE-Trade,2013-11-15,0.266723,0.01680197
NG,N/A,QMLE-Trade,2013-11-18,0.258461,0.016281513
NG,N/A,QMLE-Trade,2013-11-19,0.253101,0.015943864
NG,N/A,QMLE-Trade,2013-11-20,0.263063,0.016571411
NG,N/A,QMLE-Trade,2013-11-21,0.34187,0.021535786
NG,N/A,QMLE-Trade,2013-11-22,0.22997,0.014486748
NG,N/A,QMLE-Trade,2013-11-25,0.314489,0.019810945
NG,N/A,QMLE-Trade,2013-11-26,0.258191,0.016264504
NG,N/A,QMLE-Trade,2013-11-27,0.258231,0.016267024
NG,N/A,QMLE-Trade,2013-11-29,0.261575,0.016477676
NG,N/A,QMLE-Trade,2013-12-02,0.248814,0.015673809
NG,N/A,QMLE-Trade,2013-12-03,0.242022,0.015245953
NG,N/A,QMLE-Trade,2013-12-04,0.241949,0.015241354
NG,N/A,QMLE-Trade,2013-12-05,0.383115,0.024133977
NG,N/A,QMLE-Trade,2013-12-06,0.271226,0.017085632
NG,N/A,QMLE-Trade,2013-12-09,0.241506,0.015213448
NG,N/A,QMLE-Trade,2013-12-10,0.295097,0.018589364
NG,N/A,QMLE-Trade,2013-12-11,0.27405,0.017263527
NG,N/A,QMLE-Trade,2013-12-12,0.371142,0.023379748
NG,N/A,QMLE-Trade,2013-12-13,0.348977,0.021983485
NG,N/A,QMLE-Trade,2013-12-16,0.342536,0.02157774
NG,N/A,QMLE-Trade,2013-12-17,0.310522,0.019561047
NG,N/A,QMLE-Trade,2013-12-18,0.292909,0.018451533
NG,N/A,QMLE-Trade,2013-12-19,0.42941,0.027050287
NG,N/A,QMLE-Trade,2013-12-20,0.276779,0.017435438
NG,N/A,QMLE-Trade,2013-12-23,0.241492,0.015212566
NG,N/A,QMLE-Trade,2013-12-24,0.234845,0.014793844
NG,N/A,QMLE-Trade,2013-12-26,0.270401,0.017033662
NG,N/A,QMLE-Trade,2013-12-27,0.28429,0.017908587
NG,N/A,QMLE-Trade,2013-12-30,0.259002,0.016315592
NG,N/A,QMLE-Trade,2013-12-31,0.265329,0.016714156
NG,N/A,QMLE-Trade,2014-01-02,0.272995,0.017197069
NG,N/A,QMLE-Trade,2014-01-03,0.417569,0.026304375
NG,N/A,QMLE-Trade,2014-01-06,0.294948,0.018579978
NG,N/A,QMLE-Trade,2014-01-07,0.351972,0.022172152
NG,N/A,QMLE-Trade,2014-01-08,0.292027,0.018395972
NG,N/A,QMLE-Trade,2014-01-09,0.372319,0.023453892
NG,N/A,QMLE-Trade,2014-01-10,0.333915,0.021034668
NG,N/A,QMLE-Trade,2014-01-13,0.348372,0.021945373
NG,N/A,QMLE-Trade,2014-01-14,0.350759,0.02209574
NG,N/A,QMLE-Trade,2014-01-15,0.338943,0.021351402
NG,N/A,QMLE-Trade,2014-01-16,0.483679,0.030468913
NG,N/A,QMLE-Trade,2014-01-17,0.336802,0.021216532
NG,N/A,QMLE-Trade,2014-01-21,0.298297,0.018790945
NG,N/A,QMLE-Trade,2014-01-22,0.353701,0.022281069
NG,N/A,QMLE-Trade,2014-01-23,0.544352,0.034290953
NG,N/A,QMLE-Trade,2014-01-24,0.512153,0.032262606
NG,N/A,QMLE-Trade,2014-01-27,0.848728,0.053464839
NG,N/A,QMLE-Trade,2014-01-28,0.562976,0.035464155
NG,N/A,QMLE-Trade,2014-01-29,0.665072,0.041895598
NG,N/A,QMLE-Trade,2014-01-30,0.845722,0.053275478
NG,N/A,QMLE-Trade,2014-01-31,0.702268,0.044238726
NG,N/A,QMLE-Trade,2014-02-03,0.576337,0.036305818
NG,N/A,QMLE-Trade,2014-02-04,0.615419,0.038767753
NG,N/A,QMLE-Trade,2014-02-05,0.961221,0.060551231
NG,N/A,QMLE-Trade,2014-02-06,0.986788,0.062161801
NG,N/A,QMLE-Trade,2014-02-07,0.707934,0.04459565
NG,N/A,QMLE-Trade,2014-02-10,0.59981,0.037784478
NG,N/A,QMLE-Trade,2014-02-11,0.556468,0.035054189
NG,N/A,QMLE-Trade,2014-02-12,0.71252,0.044884541
NG,N/A,QMLE-Trade,2014-02-13,0.609878,0.038418703
NG,N/A,QMLE-Trade,2014-02-14,0.728952,0.04591966
NG,N/A,QMLE-Trade,2014-02-18,0.564876,0.035583843
NG,N/A,QMLE-Trade,2014-02-19,0.740632,0.046655431
NG,N/A,QMLE-Trade,2014-02-20,1.13658,0.07159781
NG,N/A,QMLE-Trade,2014-02-21,0.775407,0.04884605
NG,N/A,QMLE-Trade,2014-02-24,0.673445,0.042423047
NG,N/A,QMLE-Trade,2014-02-25,0.671574,0.042305185
NG,N/A,QMLE-Trade,2014-02-26,0.560329,0.035297409
NG,N/A,QMLE-Trade,2014-02-27,0.529963,0.033384531
NG,N/A,QMLE-Trade,2014-02-28,0.408517,0.025734152
NG,N/A,QMLE-Trade,2014-03-03,0.454123,0.02860706
NG,N/A,QMLE-Trade,2014-03-04,0.486008,0.030615626
NG,N/A,QMLE-Trade,2014-03-05,0.486878,0.030670431
NG,N/A,QMLE-Trade,2014-03-06,0.513329,0.032336687
NG,N/A,QMLE-Trade,2014-03-07,0.362855,0.022857716
NG,N/A,QMLE-Trade,2014-03-10,0.444085,0.027974725
NG,N/A,QMLE-Trade,2014-03-11,0.32352,0.020379844
NG,N/A,QMLE-Trade,2014-03-12,0.402161,0.025333762
NG,N/A,QMLE-Trade,2014-03-13,0.413001,0.026016618
NG,N/A,QMLE-Trade,2014-03-14,0.303548,0.019121727
NG,N/A,QMLE-Trade,2014-03-17,0.283628,0.017866885
NG,N/A,QMLE-Trade,2014-03-18,0.318978,0.020093725
NG,N/A,QMLE-Trade,2014-03-19,0.259211,0.016328758
NG,N/A,QMLE-Trade,2014-03-20,0.371182,0.023382268
NG,N/A,QMLE-Trade,2014-03-21,0.290356,0.018290709
NG,N/A,QMLE-Trade,2014-03-24,0.281388,0.017725778
NG,N/A,QMLE-Trade,2014-03-25,0.227742,0.014346398
NG,N/A,QMLE-Trade,2014-03-26,0.313893,0.0197734
NG,N/A,QMLE-Trade,2014-03-27,0.321213,0.020234517
NG,N/A,QMLE-Trade,2014-03-28,0.307451,0.019367593
NG,N/A,QMLE-Trade,2014-03-31,0.294468,0.01854974
NG,N/A,QMLE-Trade,2014-04-01,0.27135,0.017093443
NG,N/A,QMLE-Trade,2014-04-02,0.263642,0.016607885
NG,N/A,QMLE-Trade,2014-04-03,0.335133,0.021111395
NG,N/A,QMLE-Trade,2014-04-04,0.249129,0.015693652
NG,N/A,QMLE-Trade,2014-04-07,0.267684,0.016862507
NG,N/A,QMLE-Trade,2014-04-08,0.234604,0.014778663
NG,N/A,QMLE-Trade,2014-04-09,0.266065,0.01676052
NG,N/A,QMLE-Trade,2014-04-10,0.373709,0.023541454
NG,N/A,QMLE-Trade,2014-04-11,0.2091,0.013172062
NG,N/A,QMLE-Trade,2014-04-14,0.24719,0.015571506
NG,N/A,QMLE-Trade,2014-04-15,0.259202,0.016328191
NG,N/A,QMLE-Trade,2014-04-16,0.222758,0.014032435
NG,N/A,QMLE-Trade,2014-04-17,0.515096,0.032447998
NG,N/A,QMLE-Trade,2014-04-21,0.300968,0.018959202
NG,N/A,QMLE-Trade,2014-04-22,0.24437,0.015393863
NG,N/A,QMLE-Trade,2014-04-23,0.199348,0.012557744
NG,N/A,QMLE-Trade,2014-04-24,0.344255,0.021686027
NG,N/A,QMLE-Trade,2014-04-25,0.23978,0.01510472
NG,N/A,QMLE-Trade,2014-04-28,0.201916,0.012719512
NG,N/A,QMLE-Trade,2014-04-29,0.248352,0.015644705
NG,N/A,QMLE-Trade,2014-04-30,0.246049,0.01549963
NG,N/A,QMLE-Trade,2014-05-01,0.293465,0.018486557
NG,N/A,QMLE-Trade,2014-05-02,0.228133,0.014371028
NG,N/A,QMLE-Trade,2014-05-05,0.278231,0.017526906
NG,N/A,QMLE-Trade,2014-05-06,0.219134,0.013804144
NG,N/A,QMLE-Trade,2014-05-07,0.254329,0.016021221
NG,N/A,QMLE-Trade,2014-05-08,0.301131,0.01896947
NG,N/A,QMLE-Trade,2014-05-09,0.205788,0.012963425
NG,N/A,QMLE-Trade,2014-05-12,0.220759,0.01390651
NG,N/A,QMLE-Trade,2014-05-13,0.233102,0.014684046
NG,N/A,QMLE-Trade,2014-05-14,0.191448,0.01206009
NG,N/A,QMLE-Trade,2014-05-15,0.379128,0.023882819
NG,N/A,QMLE-Trade,2014-05-16,0.182451,0.011493333
NG,N/A,QMLE-Trade,2014-05-19,0.238655,0.015033852
NG,N/A,QMLE-Trade,2014-05-20,0.235993,0.014866162
NG,N/A,QMLE-Trade,2014-05-21,0.248598,0.015660202
NG,N/A,QMLE-Trade,2014-05-22,0.390504,0.02459944
NG,N/A,QMLE-Trade,2014-05-23,0.183543,0.011562122
NG,N/A,QMLE-Trade,2014-05-27,0.209657,0.01320715
NG,N/A,QMLE-Trade,2014-05-28,0.239644,0.015096153
NG,N/A,QMLE-Trade,2014-05-29,0.355232,0.022377513
NG,N/A,QMLE-Trade,2014-05-30,0.290569,0.018304126
NG,N/A,QMLE-Trade,2014-06-02,0.249133,0.015693904
NG,N/A,QMLE-Trade,2014-06-03,0.244465,0.015399847
NG,N/A,QMLE-Trade,2014-06-04,0.224794,0.014160691
NG,N/A,QMLE-Trade,2014-06-05,0.287377,0.018103049
NG,N/A,QMLE-Trade,2014-06-06,0.204531,0.012884242
NG,N/A,QMLE-Trade,2014-06-09,0.245769,0.015481992
NG,N/A,QMLE-Trade,2014-06-10,0.222458,0.014013537
NG,N/A,QMLE-Trade,2014-06-11,0.204636,0.012890856
NG,N/A,QMLE-Trade,2014-06-12,0.322069,0.02028844
NG,N/A,QMLE-Trade,2014-06-13,0.262789,0.016554151
NG,N/A,QMLE-Trade,2014-06-16,0.45779,0.028838059
NG,N/A,QMLE-Trade,2014-06-17,0.268318,0.016902445
NG,N/A,QMLE-Trade,2014-06-18,0.227629,0.014339279
NG,N/A,QMLE-Trade,2014-06-19,0.330497,0.020819354
NG,N/A,QMLE-Trade,2014-06-20,0.238429,0.015019615
NG,N/A,QMLE-Trade,2014-06-23,0.258451,0.016280883
NG,N/A,QMLE-Trade,2014-06-24,0.254493,0.016031552
NG,N/A,QMLE-Trade,2014-06-25,0.257001,0.016189541
NG,N/A,QMLE-Trade,2014-06-26,0.325333,0.020494053
NG,N/A,QMLE-Trade,2014-06-27,0.214441,0.013508513
NG,N/A,QMLE-Trade,2014-06-30,0.263471,0.016597113
NG,N/A,QMLE-Trade,2014-07-01,0.30179,0.019010983
NG,N/A,QMLE-Trade,2014-07-02,0.228234,0.014377391
NG,N/A,QMLE-Trade,2014-07-03,0.284496,0.017921563
NG,N/A,QMLE-Trade,2014-07-07,0.227121,0.014307278
NG,N/A,QMLE-Trade,2014-07-08,0.286177,0.018027456
NG,N/A,QMLE-Trade,2014-07-09,0.290922,0.018326363
NG,N/A,QMLE-Trade,2014-07-10,0.300999,0.018961155
NG,N/A,QMLE-Trade,2014-07-11,0.188619,0.01188188
NG,N/A,QMLE-Trade,2014-07-14,0.284592,0.017927611
NG,N/A,QMLE-Trade,2014-07-15,0.232137,0.014623256
NG,N/A,QMLE-Trade,2014-07-16,0.179865,0.01133043
NG,N/A,QMLE-Trade,2014-07-17,0.271525,0.017104467
NG,N/A,QMLE-Trade,2014-07-18,0.165816,0.010445426
NG,N/A,QMLE-Trade,2014-07-21,0.225839,0.01422652
NG,N/A,QMLE-Trade,2014-07-22,0.214793,0.013530687
NG,N/A,QMLE-Trade,2014-07-23,0.215893,0.013599981
NG,N/A,QMLE-Trade,2014-07-24,0.37258,0.023470334
NG,N/A,QMLE-Trade,2014-07-25,0.225327,0.014194267
NG,N/A,QMLE-Trade,2014-07-28,0.292486,0.018424886
NG,N/A,QMLE-Trade,2014-07-29,0.25154,0.015845531
NG,N/A,QMLE-Trade,2014-07-30,0.212278,0.013372257
NG,N/A,QMLE-Trade,2014-07-31,0.347265,0.021875639
NG,N/A,QMLE-Trade,2014-08-01,0.277138,0.017458053
NG,N/A,QMLE-Trade,2014-08-04,0.264573,0.016666532
NG,N/A,QMLE-Trade,2014-08-05,0.226759,0.014284474
NG,N/A,QMLE-Trade,2014-08-06,0.256904,0.016183431
NG,N/A,QMLE-Trade,2014-08-07,0.305259,0.01922951
NG,N/A,QMLE-Trade,2014-08-08,0.236544,0.014900871
NG,N/A,QMLE-Trade,2014-08-11,0.236849,0.014920085
NG,N/A,QMLE-Trade,2014-08-12,0.209949,0.013225544
NG,N/A,QMLE-Trade,2014-08-13,0.256764,0.016174612
NG,N/A,QMLE-Trade,2014-08-14,0.341703,0.021525266
NG,N/A,QMLE-Trade,2014-08-15,0.227655,0.014340917
NG,N/A,QMLE-Trade,2014-08-18,0.246489,0.015527347
NG,N/A,QMLE-Trade,2014-08-19,0.226266,0.014253418
NG,N/A,QMLE-Trade,2014-08-20,0.324612,0.020448634
NG,N/A,QMLE-Trade,2014-08-21,0.481077,0.030305002
NG,N/A,QMLE-Trade,2014-08-22,0.267897,0.016875925
NG,N/A,QMLE-Trade,2014-08-25,0.239347,0.015077444
NG,N/A,QMLE-Trade,2014-08-26,0.270257,0.017024591
NG,N/A,QMLE-Trade,2014-08-27,0.256443,0.016154391
NG,N/A,QMLE-Trade,2014-08-28,0.395665,0.024924552
NG,N/A,QMLE-Trade,2014-08-29,0.25401,0.016001126
NG,N/A,QMLE-Trade,2014-09-02,0.309075,0.019469895
NG,N/A,QMLE-Trade,2014-09-03,0.250511,0.01578071
NG,N/A,QMLE-Trade,2014-09-04,0.39108,0.024635724
NG,N/A,QMLE-Trade,2014-09-05,0.241443,0.015209479
NG,N/A,QMLE-Trade,2014-09-08,0.260279,0.016396036
NG,N/A,QMLE-Trade,2014-09-09,0.274308,0.01727978
NG,N/A,QMLE-Trade,2014-09-10,0.268776,0.016931297
NG,N/A,QMLE-Trade,2014-09-11,0.328851,0.020715666
NG,N/A,QMLE-Trade,2014-09-12,0.230972,0.014549868
NG,N/A,QMLE-Trade,2014-09-15,0.284289,0.017908524
NG,N/A,QMLE-Trade,2014-09-16,0.255789,0.016113192
NG,N/A,QMLE-Trade,2014-09-17,0.274513,0.017292694
NG,N/A,QMLE-Trade,2014-09-18,0.358191,0.022563912
NG,N/A,QMLE-Trade,2014-09-19,0.213213,0.013431157
NG,N/A,QMLE-Trade,2014-09-22,0.260109,0.016385327
NG,N/A,QMLE-Trade,2014-09-23,0.246603,0.015534529
NG,N/A,QMLE-Trade,2014-09-24,0.256088,0.016132028
NG,N/A,QMLE-Trade,2014-09-25,0.347188,0.021870788
NG,N/A,QMLE-Trade,2014-09-26,0.278975,0.017573773
NG,N/A,QMLE-Trade,2014-09-29,0.261672,0.016483787
NG,N/A,QMLE-Trade,2014-09-30,0.319137,0.020103741
